qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	Protein Name	Genomic position	Organism	Entry Name	Gene Name	Keywords	Comments	ID
FGENESH_gene3	tr|A0A3B6LY34|A0A3B6LY34_WHEAT	26.667	360	215	14	125	475	342	661	6.80e-16	84.0	RecName: Full=Protein kinase domain-containing protein {ECO:0008006|Google:ProtNLM};	Chromosome 5BChromosome 5B	Triticum aestivum (Wheat).	A0A3B6LY34_WHEAT	[{'ORFNames': ['CFC21_074946 {ECO:0000313|EMBL:KAF7069293.1}']}]	['ATP-binding {ECO:0000256|ARBA:ARBA00022840, ECO:0000256|PROSITE-', 'ProRule:PRU10141}', 'Coiled coil', 'Kinase', 'Nucleotide-binding {ECO:0000256|ARBA:ARBA00022741, ECO:0000256|PROSITE-', 'ProRule:PRU10141}', 'Reference proteome', 'Transferase']	[]	A0A3B6LY34
FGENESH_gene3	tr|A0A3B6LXX8|A0A3B6LXX8_WHEAT	30.087	462	282	12	116	570	1123	1550	8.55e-47	179	RecName: Full=Protein kinase domain-containing protein {ECO:0008006|Google:ProtNLM};	Chromosome 5BChromosome 5B	Triticum aestivum (Wheat).	A0A3B6LXX8_WHEAT	[{'ORFNames': ['CFC21_074946 {ECO:0000313|EMBL:KAF7069292.1}']}]	['Coiled coil', 'Reference proteome']	[]	A0A3B6LXX8
FGENESH_gene3	tr|A0A3B6LXX8|A0A3B6LXX8_WHEAT	29.012	486	275	20	105	559	660	1106	3.27e-36	147	RecName: Full=Protein kinase domain-containing protein {ECO:0008006|Google:ProtNLM};	Chromosome 5BChromosome 5B	Triticum aestivum (Wheat).	A0A3B6LXX8_WHEAT	[{'ORFNames': ['CFC21_074946 {ECO:0000313|EMBL:KAF7069292.1}']}]	['Coiled coil', 'Reference proteome']	[]	A0A3B6LXX8
FGENESH_gene3	tr|A0A3B6LXX8|A0A3B6LXX8_WHEAT	26.667	360	215	14	125	475	320	639	6.83e-16	84.0	RecName: Full=Protein kinase domain-containing protein {ECO:0008006|Google:ProtNLM};	Chromosome 5BChromosome 5B	Triticum aestivum (Wheat).	A0A3B6LXX8_WHEAT	[{'ORFNames': ['CFC21_074946 {ECO:0000313|EMBL:KAF7069292.1}']}]	['Coiled coil', 'Reference proteome']	[]	A0A3B6LXX8
FGENESH_gene3	tr|A0A3B6AR89|A0A3B6AR89_WHEAT	28.371	571	349	16	1	528	136	689	4.47e-45	172	RecName: Full=RING-type domain-containing protein {ECO:0008006|Google:ProtNLM};	Chromosome 2AChromosome 2A	Triticum aestivum (Wheat).	A0A3B6AR89_WHEAT	[{'ORFNames': ['CFC21_014775 {ECO:0000313|EMBL:KAF6998679.1}']}]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger']	[]	A0A3B6AR89
FGENESH_gene3	tr|A0A3B6RA72|A0A3B6RA72_WHEAT	30.769	507	286	16	102	584	3	468	5.16e-43	164	RecName: Full=VWFA domain-containing protein {ECO:0000259|PROSITE:PS50234};	Chromosome 7AChromosome 7A	Triticum aestivum (Wheat).	A0A3B6RA72_WHEAT	[{'ORFNames': ['CFC21_095037 {ECO:0000313|EMBL:KAF7092565.1}']}]	['Reference proteome']	[]	A0A3B6RA72
FGENESH_gene3	tr|A0A3B6KBE6|A0A3B6KBE6_WHEAT	31.102	463	268	16	140	584	38	467	5.12e-42	160	RecName: Full=VWFA domain-containing protein {ECO:0000259|PROSITE:PS50234};	Chromosome 5AChromosome 5A	Triticum aestivum (Wheat).	A0A3B6KBE6_WHEAT	[{'ORFNames': ['CFC21_063857 {ECO:0000313|EMBL:KAF7056455.1}']}]	['Coiled coil', 'Reference proteome']	[]	A0A3B6KBE6
FGENESH_gene3	tr|A0A3B6TB53|A0A3B6TB53_WHEAT	30.495	505	290	16	102	584	3	468	1.79e-41	159	RecName: Full=VWFA domain-containing protein {ECO:0000259|PROSITE:PS50234};	Chromosome 7DChromosome 7D	Triticum aestivum (Wheat).	A0A3B6TB53_WHEAT	[{'ORFNames': ['CFC21_106417 {ECO:0000313|EMBL:KAF7105634.1}']}]	['Reference proteome']	[]	A0A3B6TB53
FGENESH_gene3	tr|A0A3B6LEW5|A0A3B6LEW5_WHEAT	28.827	503	300	14	101	584	3	466	2.57e-40	156	RecName: Full=VWFA domain-containing protein {ECO:0000259|PROSITE:PS50234};	Chromosome 5BChromosome 5B	Triticum aestivum (Wheat).	A0A3B6LEW5_WHEAT	[{'ORFNames': ['CFC21_069531 {ECO:0000313|EMBL:KAF7062993.1}']}]	['Coiled coil', 'Reference proteome']	[]	A0A3B6LEW5
FGENESH_gene3	tr|A0A3B6I7E8|A0A3B6I7E8_WHEAT	29.505	505	295	15	102	584	3	468	4.41e-40	155	RecName: Full=VWFA domain-containing protein {ECO:0000259|PROSITE:PS50234};	Chromosome 4AChromosome 4A	Triticum aestivum (Wheat).	A0A3B6I7E8_WHEAT	[{'ORFNames': ['CFC21_055729 {ECO:0000313|EMBL:KAF7046722.1}']}]	['Reference proteome']	[]	A0A3B6I7E8
FGENESH_gene3	tr|A0A3B6MJM3|A0A3B6MJM3_WHEAT	29.880	502	296	16	101	584	3	466	2.54e-39	153	RecName: Full=VWFA domain-containing protein {ECO:0000259|PROSITE:PS50234};	Chromosome 5DChromosome 5D	Triticum aestivum (Wheat).	A0A3B6MJM3_WHEAT	[{'ORFNames': ['CFC21_075522 {ECO:0000313|EMBL:KAF7069952.1}']}]	['Reference proteome']	[]	A0A3B6MJM3
FGENESH_gene3	tr|A0A3B6NJI0|A0A3B6NJI0_WHEAT	32.692	416	231	15	159	559	59	440	4.69e-39	154	RecName: Full=VWFA domain-containing protein {ECO:0000259|PROSITE:PS50234};	Chromosome 6AChromosome 6A	Triticum aestivum (Wheat).	A0A3B6NJI0_WHEAT	[{'ORFNames': ['CFC21_081387 {ECO:0000313|EMBL:KAF7076778.1}']}]	['Coiled coil', 'Membrane', 'Reference proteome', 'Transmembrane', 'Transmembrane helix']	[]	A0A3B6NJI0
FGENESH_gene3	tr|A0A3B6KB96|A0A3B6KB96_WHEAT	29.462	465	276	14	140	584	46	478	9.22e-39	151	RecName: Full=VWFA domain-containing protein {ECO:0000259|PROSITE:PS50234};	Chromosome 5AChromosome 5A	Triticum aestivum (Wheat).	A0A3B6KB96_WHEAT	[{'ORFNames': ['CFC21_063855 {ECO:0000313|EMBL:KAF7056452.1}']}]	['Coiled coil', 'Reference proteome']	[]	A0A3B6KB96
FGENESH_gene3	tr|A0A3B6KAG9|A0A3B6KAG9_WHEAT	29.462	465	276	14	140	584	38	470	9.37e-39	151	RecName: Full=VWFA domain-containing protein {ECO:0000259|PROSITE:PS50234};	Chromosome 5AChromosome 5A	Triticum aestivum (Wheat).	A0A3B6KAG9_WHEAT	[{'ORFNames': ['CFC21_063855 {ECO:0000313|EMBL:KAF7056453.1}']}]	['Coiled coil', 'Reference proteome']	[]	A0A3B6KAG9
FGENESH_gene3	tr|A0A080YU51|A0A080YU51_WHEAT	29.218	486	282	17	101	563	3	449	5.63e-38	149	RecName: Full=VWFA domain-containing protein {ECO:0000259|PROSITE:PS50234};	Chromosome 3BChromosome 2B	Triticum aestivum (Wheat).	A0A080YU51_WHEAT	[{'ORFNames': ['CFC21_023560 {ECO:0000313|EMBL:KAF7008911.1}', 'TRAES_3BF072500070CFD_c1 {ECO:0000313|EMBL:CDM86906.1}']}]	['Reference proteome']	[]	A0A080YU51
FGENESH_gene3	tr|A0A3B6QB18|A0A3B6QB18_WHEAT	32.367	414	235	15	159	559	93	474	1.81e-37	150	RecName: Full=VWFA domain-containing protein {ECO:0000259|PROSITE:PS50234};	Chromosome 6DChromosome 6D	Triticum aestivum (Wheat).	A0A3B6QB18_WHEAT	[{'ORFNames': ['CFC21_090746 {ECO:0000313|EMBL:KAF7087567.1}']}]	['Coiled coil', 'Membrane', 'Reference proteome', 'Transmembrane', 'Transmembrane helix']	[]	A0A3B6QB18
FGENESH_gene3	tr|A0A3B6QB63|A0A3B6QB63_WHEAT	32.367	414	235	15	159	559	59	440	2.00e-37	150	RecName: Full=VWFA domain-containing protein {ECO:0000259|PROSITE:PS50234};	Chromosome 6DChromosome 6D	Triticum aestivum (Wheat).	A0A3B6QB63_WHEAT	[{'ORFNames': ['CFC21_090746 {ECO:0000313|EMBL:KAF7087568.1}']}]	['Coiled coil', 'Membrane', 'Reference proteome', 'Transmembrane', 'Transmembrane helix']	[]	A0A3B6QB63
FGENESH_gene3	tr|A0A3B6H6Z8|A0A3B6H6Z8_WHEAT	28.750	480	291	12	101	563	2	447	2.15e-37	147	RecName: Full=VWFA domain-containing protein {ECO:0000259|PROSITE:PS50234};	Chromosome 3DChromosome 3D	Triticum aestivum (Wheat).	A0A3B6H6Z8_WHEAT	[{'ORFNames': ['CFC21_050485 {ECO:0000313|EMBL:KAF7040593.1}']}]	['Reference proteome']	[]	A0A3B6H6Z8
FGENESH_gene3	tr|A0A3B6RPC3|A0A3B6RPC3_WHEAT	32.542	421	235	14	156	560	56	443	3.76e-37	149	RecName: Full=VWFA domain-containing protein {ECO:0000259|PROSITE:PS50234};	Chromosome 7AChromosome 7A	Triticum aestivum (Wheat).	A0A3B6RPC3_WHEAT	[{'ORFNames': ['CFC21_099364 {ECO:0000313|EMBL:KAF7097562.1}']}]	['Membrane', 'Reference proteome', 'Transmembrane', 'Transmembrane helix']	[]	A0A3B6RPC3
FGENESH_gene3	tr|A0A3B6TP80|A0A3B6TP80_WHEAT	32.057	418	235	14	159	560	59	443	7.70e-37	148	RecName: Full=VWFA domain-containing protein {ECO:0000259|PROSITE:PS50234};	Chromosome 7DChromosome 7D	Triticum aestivum (Wheat).	A0A3B6TP80_WHEAT	[{'ORFNames': ['CFC21_110647 {ECO:0000313|EMBL:KAF7110560.1}']}]	['Membrane', 'Reference proteome', 'Transmembrane', 'Transmembrane helix']	[]	A0A3B6TP80
FGENESH_gene3	tr|A0A3B6MJI1|A0A3B6MJI1_WHEAT	27.922	462	285	13	140	586	36	464	2.69e-36	144	RecName: Full=VWFA domain-containing protein {ECO:0000259|PROSITE:PS50234};	Chromosome 5DChromosome 5D	Triticum aestivum (Wheat).	A0A3B6MJI1_WHEAT	[{'ORFNames': ['CFC21_075520 {ECO:0000313|EMBL:KAF7069950.1}']}]	['Coiled coil', 'Reference proteome']	[]	A0A3B6MJI1
FGENESH_gene3	tr|A0A3B6TPN3|A0A3B6TPN3_WHEAT	30.290	449	246	12	163	584	55	463	3.29e-36	144	RecName: Full=VWFA domain-containing protein {ECO:0000259|PROSITE:PS50234};	Chromosome 7DChromosome 7D	Triticum aestivum (Wheat).	A0A3B6TPN3_WHEAT	[{'ORFNames': ['CFC21_110820 {ECO:0000313|EMBL:KAF7110736.1}']}]	['Reference proteome']	[]	A0A3B6TPN3
FGENESH_gene3	tr|A0A3B6D4X3|A0A3B6D4X3_WHEAT	31.407	398	237	10	153	528	309	692	8.54e-36	145	RecName: Full=RING-type domain-containing protein {ECO:0008006|Google:ProtNLM};	Chromosome 2DChromosome 2D	Triticum aestivum (Wheat).	A0A3B6D4X3_WHEAT	[{'ORFNames': ['CFC21_030285 {ECO:0000313|EMBL:KAF7016749.1}']}]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger']	[]	A0A3B6D4X3
FGENESH_gene3	tr|A0A3B6D4X3|A0A3B6D4X3_WHEAT	46.939	49	23	1	1	46	135	183	4.20e-07	55.1	RecName: Full=RING-type domain-containing protein {ECO:0008006|Google:ProtNLM};	Chromosome 2DChromosome 2D	Triticum aestivum (Wheat).	A0A3B6D4X3_WHEAT	[{'ORFNames': ['CFC21_030285 {ECO:0000313|EMBL:KAF7016749.1}']}]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger']	[]	A0A3B6D4X3
FGENESH_gene3	tr|A0A3B6PE70|A0A3B6PE70_WHEAT	37.546	269	133	8	102	368	266	501	1.88e-35	142	RecName: Full=Protein kinase domain-containing protein {ECO:0008006|Google:ProtNLM};	Chromosome 6BChromosome 6B	Triticum aestivum (Wheat).	A0A3B6PE70_WHEAT	[{'ORFNames': ['CFC21_086301 {ECO:0000313|EMBL:KAF7082429.1}']}]	['Reference proteome']	[]	A0A3B6PE70
FGENESH_gene3	tr|A0A3B6SPU4|A0A3B6SPU4_WHEAT	31.591	421	239	14	156	560	56	443	2.76e-35	143	RecName: Full=VWFA domain-containing protein {ECO:0000259|PROSITE:PS50234};	Chromosome 7BChromosome 7B	Triticum aestivum (Wheat).	A0A3B6SPU4_WHEAT	[{'ORFNames': ['CFC21_104402 {ECO:0000313|EMBL:KAF7103413.1}']}]	['Membrane', 'Reference proteome', 'Transmembrane', 'Transmembrane helix']	[]	A0A3B6SPU4
FGENESH_gene3	tr|A0A3B6BY07|A0A3B6BY07_WHEAT	31.095	402	242	9	153	528	307	699	4.24e-35	143	RecName: Full=RING-type domain-containing protein {ECO:0008006|Google:ProtNLM};	Chromosome 2BChromosome 2B	Triticum aestivum (Wheat).	A0A3B6BY07_WHEAT	[{'ORFNames': ['CFC21_021054 {ECO:0000313|EMBL:KAF7005979.1}']}]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger']	[]	A0A3B6BY07
FGENESH_gene3	tr|A0A3B6BY07|A0A3B6BY07_WHEAT	46.939	49	23	1	1	46	132	180	3.87e-07	55.5	RecName: Full=RING-type domain-containing protein {ECO:0008006|Google:ProtNLM};	Chromosome 2BChromosome 2B	Triticum aestivum (Wheat).	A0A3B6BY07_WHEAT	[{'ORFNames': ['CFC21_021054 {ECO:0000313|EMBL:KAF7005979.1}']}]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger']	[]	A0A3B6BY07
FGENESH_gene3	tr|A0A3B6BX13|A0A3B6BX13_WHEAT	28.953	449	257	17	163	586	527	938	3.62e-33	137	RecName: Full=Protein kinase domain-containing protein {ECO:0008006|Google:ProtNLM};	Chromosome 2BChromosome 2B	Triticum aestivum (Wheat).	A0A3B6BX13_WHEAT	[{'ORFNames': ['CFC21_020734 {ECO:0000313|EMBL:KAF7005624.1}']}]	['ATP-binding {ECO:0000256|ARBA:ARBA00022840, ECO:0000256|PROSITE-', 'ProRule:PRU10141}', 'Kinase', 'Nucleotide-binding {ECO:0000256|ARBA:ARBA00022741, ECO:0000256|PROSITE-', 'ProRule:PRU10141}', 'Reference proteome', 'Transferase']	[]	A0A3B6BX13
FGENESH_gene3	tr|A0A3B6LF58|A0A3B6LF58_WHEAT	27.790	457	287	15	140	584	36	461	2.41e-32	132	RecName: Full=VWFA domain-containing protein {ECO:0000259|PROSITE:PS50234};	Chromosome 5BChromosome 5B	Triticum aestivum (Wheat).	A0A3B6LF58_WHEAT	[{'ORFNames': ['CFC21_069529 {ECO:0000313|EMBL:KAF7062991.1}']}]	['Coiled coil', 'Reference proteome']	[]	A0A3B6LF58
FGENESH_gene3	tr|A0A3B6BX23|A0A3B6BX23_WHEAT	30.318	409	235	15	172	563	22	397	5.30e-32	132	RecName: Full=VWFA domain-containing protein {ECO:0000259|PROSITE:PS50234};	Chromosome 2BChromosome 2B	Triticum aestivum (Wheat).	A0A3B6BX23_WHEAT	[{'ORFNames': ['CFC21_020745 {ECO:0000313|EMBL:KAF7005636.1}']}]	['Reference proteome']	[]	A0A3B6BX23
FGENESH_gene3	tr|A0A3B5Z207|A0A3B5Z207_WHEAT	27.013	385	242	12	182	559	406	758	6.63e-31	130	RecName: Full=Protein kinase domain-containing protein {ECO:0008006|Google:ProtNLM};	Chromosome 1BChromosome 1B	Triticum aestivum (Wheat).	A0A3B5Z207_WHEAT	[{'ORFNames': ['CFC21_008221 {ECO:0000313|EMBL:KAF6991104.1}']}]	['ATP-binding {ECO:0000256|ARBA:ARBA00022840, ECO:0000256|PROSITE-', 'ProRule:PRU10141}', 'Kinase', 'Nucleotide-binding {ECO:0000256|ARBA:ARBA00022741, ECO:0000256|PROSITE-', 'ProRule:PRU10141}', 'Reference proteome', 'Transferase']	[]	A0A3B5Z207
FGENESH_gene3	tr|A0A3B6ITY4|A0A3B6ITY4_WHEAT	28.133	391	240	16	185	563	426	787	8.25e-30	127	RecName: Full=Protein kinase domain-containing protein {ECO:0000259|PROSITE:PS50011};	Chromosome 4B	Triticum aestivum (Wheat).	A0A3B6ITY4_WHEAT	[]	['ATP-binding {ECO:0000256|ARBA:ARBA00022840, ECO:0000256|PROSITE-', 'ProRule:PRU10141}', 'Kinase', 'Nucleotide-binding {ECO:0000256|ARBA:ARBA00022741, ECO:0000256|PROSITE-', 'ProRule:PRU10141}', 'Reference proteome', 'Transferase']	[]	A0A3B6ITY4
FGENESH_gene3	tr|A0A3B6LLB7|A0A3B6LLB7_WHEAT	30.903	288	154	8	8	272	99	364	5.71e-29	123	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 5BChromosome 5B	Triticum aestivum (Wheat).	A0A3B6LLB7_WHEAT	[{'ORFNames': ['CFC21_071288 {ECO:0000313|EMBL:KAF7065132.1}']}]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger']	[]	A0A3B6LLB7
FGENESH_gene3	tr|A0A3B6LKZ6|A0A3B6LKZ6_WHEAT	30.903	288	154	8	8	272	96	361	1.02e-28	122	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 5BChromosome 5B	Triticum aestivum (Wheat).	A0A3B6LKZ6_WHEAT	[{'ORFNames': ['CFC21_071288 {ECO:0000313|EMBL:KAF7065131.1}']}]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger']	[]	A0A3B6LKZ6
FGENESH_gene3	tr|A0A3B6MQM2|A0A3B6MQM2_WHEAT	30.556	288	155	7	8	272	140	405	1.56e-28	122	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 5DChromosome 5D	Triticum aestivum (Wheat).	A0A3B6MQM2_WHEAT	[{'ORFNames': ['CFC21_077269 {ECO:0000313|EMBL:KAF7072088.1}']}]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger']	[]	A0A3B6MQM2
FGENESH_gene3	tr|A0A3B6KET4|A0A3B6KET4_WHEAT	31.010	287	155	8	8	272	99	364	2.27e-28	121	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 5AChromosome 5A	Triticum aestivum (Wheat).	A0A3B6KET4_WHEAT	[{'ORFNames': ['CFC21_065551 {ECO:0000313|EMBL:KAF7058509.1}']}]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger']	[]	A0A3B6KET4
FGENESH_gene3	tr|A0A3B6H4N8|A0A3B6H4N8_WHEAT	25.062	403	248	13	176	559	438	805	1.50e-23	107	RecName: Full=Protein kinase domain-containing protein {ECO:0008006|Google:ProtNLM};	Chromosome 3DChromosome 3D	Triticum aestivum (Wheat).	A0A3B6H4N8_WHEAT	[{'ORFNames': ['CFC21_049608 {ECO:0000313|EMBL:KAF7039648.1}']}]	['ATP-binding {ECO:0000256|ARBA:ARBA00022840, ECO:0000256|PROSITE-', 'ProRule:PRU10141}', 'Kinase', 'Nucleotide-binding {ECO:0000256|ARBA:ARBA00022741, ECO:0000256|PROSITE-', 'ProRule:PRU10141}', 'Reference proteome', 'Transferase']	[]	A0A3B6H4N8
FGENESH_gene3	tr|A0A3B6H144|A0A3B6H144_WHEAT	25.062	403	248	13	176	559	439	806	1.61e-23	107	RecName: Full=Protein kinase domain-containing protein {ECO:0008006|Google:ProtNLM};	Chromosome 3DChromosome 3D	Triticum aestivum (Wheat).	A0A3B6H144_WHEAT	[{'ORFNames': ['CFC21_049608 {ECO:0000313|EMBL:KAF7039649.1}']}]	['ATP-binding {ECO:0000256|ARBA:ARBA00022840, ECO:0000256|PROSITE-', 'ProRule:PRU10141}', 'Kinase', 'Nucleotide-binding {ECO:0000256|ARBA:ARBA00022741, ECO:0000256|PROSITE-', 'ProRule:PRU10141}', 'Reference proteome', 'Transferase']	[]	A0A3B6H144
FGENESH_gene3	tr|W5C9L8|W5C9L8_WHEAT	23.214	448	295	13	125	559	352	763	1.63e-22	104	SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:SPT15977.1};	Chromosome 2DChromosome iiChromosome 2D	Triticum aestivum (Wheat).	W5C9L8_WHEAT	[{'ORFNames': ['CAMPLR22A2D_LOCUS570 {ECO:0000313|EMBL:SPT15977.1}', 'CFC21_027669 {ECO:0000313|EMBL:KAF7013599.1}']}]	['ATP-binding {ECO:0000256|ARBA:ARBA00022840, ECO:0000256|PROSITE-', 'ProRule:PRU10141}', 'Kinase', 'Nucleotide-binding {ECO:0000256|ARBA:ARBA00022741, ECO:0000256|PROSITE-', 'ProRule:PRU10141}', 'Reference proteome', 'Transferase']	[]	W5C9L8
FGENESH_gene3	tr|A0A3B6T7D9|A0A3B6T7D9_WHEAT	28.358	402	234	14	207	584	48	419	1.30e-21	100	RecName: Full=VWFA domain-containing protein {ECO:0000259|PROSITE:PS50234};	Chromosome 7DChromosome 7D	Triticum aestivum (Wheat).	A0A3B6T7D9_WHEAT	[{'ORFNames': ['CFC21_106417 {ECO:0000313|EMBL:KAF7105633.1}']}]	['Reference proteome']	[]	A0A3B6T7D9
FGENESH_gene3	tr|A0A3B6SLL9|A0A3B6SLL9_WHEAT	25.000	280	163	7	330	584	36	293	4.16e-08	57.4	RecName: Full=VWA-Hint protein Vwaint domain-containing protein {ECO:0000259|Pfam:PF14624};	Chromosome 7BChromosome 7B	Triticum aestivum (Wheat).	A0A3B6SLL9_WHEAT	[{'ORFNames': ['CFC21_104589 {ECO:0000313|EMBL:KAF7103617.1}']}]	['Reference proteome']	[]	A0A3B6SLL9
FGENESH_gene3	tr|A0A3B6KSJ6|A0A3B6KSJ6_WHEAT	40.541	37	17	2	14	48	51	84	0.002	39.3	RecName: Full=Anaphase-promoting complex subunit 11 {ECO:0000256|ARBA:ARBA00013928};	Chromosome 5AChromosome 5A	Triticum aestivum (Wheat).	A0A3B6KSJ6_WHEAT	[{'ORFNames': ['CFC21_068567 {ECO:0000313|EMBL:KAF7061915.1}']}]	['Cell cycle', 'Cell division', 'Metal-binding', 'Mitosis', 'Reference proteome', 'Ubl conjugation pathway', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	[]	A0A3B6KSJ6
FGENESH_gene3	tr|A0A3B6HR74|A0A3B6HR74_WHEAT	40.541	37	17	2	14	48	51	84	0.003	39.3	RecName: Full=Anaphase-promoting complex subunit 11 {ECO:0000256|ARBA:ARBA00013928};	Chromosome 4AChromosome 4AChromosome 4B	Triticum aestivum (Wheat).	A0A3B6HR74_WHEAT	[{'ORFNames': ['CFC21_051982 {ECO:0000313|EMBL:KAF7042347.1}', 'CFC21_057844 {ECO:0000313|EMBL:KAF7049278.1}']}]	['Cell cycle', 'Cell division', 'Metal-binding', 'Mitosis', 'Reference proteome', 'Ubl conjugation pathway', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	[]	A0A3B6HR74
FGENESH_gene3	tr|A0A341VMT5|A0A341VMT5_WHEAT	40.541	37	17	2	14	48	51	84	0.003	39.3	RecName: Full=Anaphase-promoting complex subunit 11 {ECO:0000256|ARBA:ARBA00013928};	Chromosome 5BChromosome 5DChromosome 2DChromosome 5B	Triticum aestivum (Wheat).	A0A341VMT5_WHEAT	[{'ORFNames': ['CFC21_031812 {ECO:0000313|EMBL:KAF7018531.1}', 'CFC21_074460 {ECO:0000313|EMBL:KAF7068723.1}']}]	['Cell cycle', 'Cell division', 'Metal-binding', 'Mitosis', 'Reference proteome', 'Ubl conjugation pathway', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	[]	A0A341VMT5
FGENESH_gene3	tr|A0A3B6JKT6|A0A3B6JKT6_WHEAT	43.243	37	16	2	14	48	51	84	0.006	38.1	RecName: Full=Anaphase-promoting complex subunit 11 {ECO:0000256|ARBA:ARBA00013928};	Chromosome 4D	Triticum aestivum (Wheat).	A0A3B6JKT6_WHEAT	[]	['Cell cycle', 'Cell division', 'Metal-binding', 'Mitosis', 'Reference proteome', 'Ubl conjugation pathway', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	[]	A0A3B6JKT6
FGENESH_gene3	tr|A0A3B6HV34|A0A3B6HV34_WHEAT	45.946	37	20	0	13	49	116	152	0.007	39.7	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 4AChromosome 4A	Triticum aestivum (Wheat).	A0A3B6HV34_WHEAT	[{'ORFNames': ['CFC21_052554 {ECO:0000313|EMBL:KAF7043131.1}']}]	['Membrane', 'Metal-binding', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	[]	A0A3B6HV34
FGENESH_gene3	tr|A0A3B6LGS0|A0A3B6LGS0_WHEAT	23.153	203	137	6	168	365	333	521	0.007	41.6	RecName: Full=VWFA domain-containing protein {ECO:0000259|PROSITE:PS50234};	Chromosome 5BChromosome 5B	Triticum aestivum (Wheat).	A0A3B6LGS0_WHEAT	[{'ORFNames': ['CFC21_070089 {ECO:0000313|EMBL:KAF7063574.1}']}]	['Reference proteome']	[]	A0A3B6LGS0
FGENESH_gene3	tr|A0A3B6I6X9|A0A3B6I6X9_WHEAT	44.737	38	16	1	14	51	105	137	0.007	39.3	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 4AChromosome 4A	Triticum aestivum (Wheat).	A0A3B6I6X9_WHEAT	[{'ORFNames': ['CFC21_055555 {ECO:0000313|EMBL:KAF7046530.1}']}]	['Metal-binding', 'Reference proteome', 'Signal', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	[]	A0A3B6I6X9
FGENESH_gene3	tr|A0A3B6JJ79|A0A3B6JJ79_WHEAT	45.946	37	20	0	13	49	116	152	0.008	39.7	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 4DChromosome 4D	Triticum aestivum (Wheat).	A0A3B6JJ79_WHEAT	[{'ORFNames': ['CFC21_061383 {ECO:0000313|EMBL:KAF7053452.1}']}]	['Membrane', 'Metal-binding', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	[]	A0A3B6JJ79
FGENESH_gene3	tr|A0A3B6MJV6|A0A3B6MJV6_WHEAT	22.660	203	138	6	168	365	333	521	0.011	40.8	RecName: Full=VWFA domain-containing protein {ECO:0000259|PROSITE:PS50234};	Chromosome 5DChromosome 5D	Triticum aestivum (Wheat).	A0A3B6MJV6_WHEAT	[{'ORFNames': ['CFC21_076042 {ECO:0000313|EMBL:KAF7070532.1}']}]	['Reference proteome']	[]	A0A3B6MJV6
FGENESH_gene3	tr|A0A3B6C560|A0A3B6C560_WHEAT	27.011	174	114	5	173	344	327	489	0.012	40.8	RecName: Full=VWFA domain-containing protein {ECO:0000259|PROSITE:PS50234};	Chromosome 2B	Triticum aestivum (Wheat).	A0A3B6C560_WHEAT	[]	['Reference proteome']	[]	A0A3B6C560
